Datetime,Close
01-03-2021 12:04,260
01-03-2021 12:04,1240
01-03-2021 12:04,328
01-03-2021 12:04,17
01-03-2021 12:04,11
01-03-2021 12:04,1346
01-03-2021 12:04,52
01-03-2021 12:04,441
01-03-2021 12:04,15
01-03-2021 12:04,29
01-03-2021 12:04,1160
01-03-2021 12:04,168
01-03-2021 12:04,26
01-03-2021 12:04,1039
01-03-2021 12:04,100
01-03-2021 12:04,2334
01-03-2021 12:04,49
01-03-2021 12:04,334
01-03-2021 12:04,831
01-03-2021 12:04,39
01-03-2021 12:04,1067
01-03-2021 12:04,109
01-03-2021 12:04,14
01-03-2021 12:04,598
01-03-2021 12:04,44
01-03-2021 12:04,1425
01-03-2021 12:04,420
01-03-2021 12:04,2600
01-03-2021 12:04,69
01-03-2021 12:04,506
01-03-2021 12:04,387
01-03-2021 12:04,88
01-03-2021 12:04,314
01-03-2021 12:04,975
01-03-2021 12:04,370
01-03-2021 12:04,779
01-03-2021 12:04,950
01-03-2021 12:04,564
01-03-2021 12:04,598
01-03-2021 12:04,1048
01-03-2021 12:04,657
01-03-2021 12:04,186
01-03-2021 12:04,903
01-03-2021 12:04,849
01-03-2021 12:04,145
01-03-2021 12:04,8
01-03-2021 12:04,438
01-03-2021 12:04,462
01-03-2021 12:04,841
01-03-2021 12:04,1320
01-03-2021 12:04,22
01-03-2021 12:04,9
01-03-2021 12:04,162
01-03-2021 12:04,3102
01-03-2021 12:04,474
01-03-2021 12:04,13
01-03-2021 12:04,810
01-03-2021 12:04,204
01-03-2021 12:04,227
01-03-2021 12:04,677
01-03-2021 12:04,613
01-03-2021 12:04,1115
01-03-2021 12:04,482
01-03-2021 12:04,650
01-03-2021 12:04,15
01-03-2021 12:04,109
01-03-2021 12:04,35
01-03-2021 12:04,8
01-03-2021 12:04,201
01-03-2021 12:04,305
01-03-2021 12:04,789
01-03-2021 12:04,892
01-03-2021 12:04,9
01-03-2021 12:04,9
01-03-2021 12:04,5
01-03-2021 12:04,47
01-03-2021 12:04,599
01-03-2021 12:04,64
01-03-2021 12:04,696
01-03-2021 12:04,35
01-03-2021 12:04,31
01-03-2021 12:04,251
01-03-2021 12:04,779
01-03-2021 12:04,42
01-03-2021 12:04,366
01-03-2021 12:04,99
01-03-2021 12:04,849
01-03-2021 12:04,17
01-03-2021 12:04,5
01-03-2021 12:04,1044
